id,application_id,name,full_name,pan,mobile,email,gender,age,date_of_birth,cibil,cibil_score,monthly_income,loan_amt,loan_amount_requested,tenure_months,existing_emi,type,loan_type,city,employment_type,loan_purpose,indicative_rate,property_type,created
RET-006913,RET-006913,Sneha Shinde,Sneha Shinde,GBFSY8628I,9994011569,sneha6913@rediffmail.com,M,35,1991-12-02,852,852,141272,400000,400000,72,35663,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Travel,14.87,,2025-06-19
RET-006914,RET-006914,Srikanth Peter,Srikanth Peter,WEZAM2330N,9788823975,srikanth6914@outlook.com,O,46,1980-07-28,784,784,212903,100000,100000,36,40670,personal_loan,personal_loan,Bengaluru,salaried,Home renovation,13.43,,2024-05-15
RET-006915,RET-006915,Disha Veerasamy,Disha Veerasamy,MIOTY7729U,9148297496,disha6915@hotmail.com,M,25,2001-10-06,847,847,117043,800000,800000,12,30751,personal_loan,personal_loan,Bengaluru,self_employed_professional,Personal expenses,12.21,,2025-05-17
RET-006916,RET-006916,Aruna Chaturvedi,Aruna Chaturvedi,SOTUV5260S,9129837849,aruna6916@yahoo.co.in,F,55,1971-04-10,871,871,124541,500000,500000,12,23589,personal_loan,personal_loan,Pune,self_employed_professional,Home appliances,13.95,,2024-09-01
RET-006917,RET-006917,Amith Waghmare,Amith Waghmare,NMOPE2300W,9808734447,amith6917@hotmail.com,M,53,1973-07-13,865,865,107283,80000,80000,6,5461,gold_loan,gold_loan,Bengaluru,self_employed_non_professional,Travel,17.44,,2026-01-14
RET-006918,RET-006918,Rohini Jain,Rohini Jain,XDNUF4081H,9491776810,rohini6918@hotmail.com,F,41,1985-03-26,833,833,92574,3100000,3100000,120,30395,home_loan,home_loan,Delhi,self_employed_non_professional,Business expansion,17.82,ready_to_move,2025-08-10
RET-006919,RET-006919,Sangeetha Nijjar,Sangeetha Nijjar,FXFMY2831N,9750038720,sangeetha6919@yahoo.co.in,M,53,1973-02-12,567,567,144874,1400000,1400000,48,22885,personal_loan,personal_loan,Mumbai,self_employed_non_professional,Consumer durables,14.96,,2024-05-09
RET-006920,RET-006920,Komal Malhotra,Komal Malhotra,XZPTO6371J,9631331820,komal6920@gmail.com,F,22,2004-10-03,864,864,97341,1300000,1300000,36,2094,auto_loan,auto_loan,Kolkata,self_employed_professional,Wedding,13.53,,2024-11-02
RET-006921,RET-006921,Harsha Karuppusamy,Harsha Karuppusamy,GGHKV3387S,9793763735,harsha6921@hotmail.com,M,29,1997-11-18,854,854,92260,2000000,2000000,72,5110,auto_loan,auto_loan,Bengaluru,self_employed_professional,Travel,13.37,,2025-07-21
RET-006922,RET-006922,Aamani More,Aamani More,BWEIS9672E,9513302373,aamani6922@outlook.com,M,47,1979-12-03,867,867,61521,1200000,1200000,36,20388,personal_loan,personal_loan,Pune,self_employed_professional,Education,17.72,,2024-06-23
RET-006923,RET-006923,Urvashi More,Urvashi More,BVAZI1926K,9825454713,urvashi6923@hotmail.com,F,27,1999-10-02,561,561,93616,5600000,5600000,300,29992,home_loan,home_loan,Kolkata,self_employed_non_professional,Personal expenses,16.03,ready_to_move,2025-10-29
RET-006924,RET-006924,Aditya Bains,Aditya Bains,HMQNK9220V,9842035492,aditya6924@gmail.com,M,59,1967-11-07,828,828,76774,3100000,3100000,180,14084,home_loan,home_loan,Kochi,self_employed_non_professional,Home appliances,10.94,ready_to_move,2024-04-12
RET-006925,RET-006925,Urvashi Shah,Urvashi Shah,LAVTR7646X,9223337007,urvashi6925@rediffmail.com,F,39,1987-06-13,814,814,360791,1300000,1300000,48,20007,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Travel,12.19,,2025-03-16
RET-006926,RET-006926,Prachi Rajan,Prachi Rajan,JXUIR6220R,9927344861,prachi6926@hotmail.com,O,37,1989-10-15,719,719,36689,1000000,1000000,300,10002,home_loan,home_loan,Bengaluru,self_employed_professional,Home renovation,10.92,under_construction,2024-07-16
RET-006927,RET-006927,Angad Dhaliwal,Angad Dhaliwal,CBMCJ9008T,9302542312,angad6927@hotmail.com,O,39,1987-09-25,862,862,114595,1300000,1300000,60,20479,auto_loan,auto_loan,Pune,self_employed_professional,Consumer durables,14.27,,2024-10-26
RET-006928,RET-006928,Pavan Shekhawat,Pavan Shekhawat,SNIZI4105U,9610494225,pavan6928@rediffmail.com,F,33,1993-11-23,710,710,65853,500000,500000,36,21159,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Debt consolidation,13.15,,2024-10-04
RET-006929,RET-006929,Jaya Abraham,Jaya Abraham,MIIOM3596F,9510027445,jaya6929@outlook.com,F,59,1967-04-14,896,896,141553,1800000,1800000,60,35373,personal_loan,personal_loan,Bengaluru,salaried,Medical emergency,16.65,,2024-08-15
RET-006930,RET-006930,Manjeet Bhalerao,Manjeet Bhalerao,HHEQY8714N,9224861502,manjeet6930@hotmail.com,F,24,2002-08-14,776,776,44050,500000,500000,72,13284,auto_loan,auto_loan,Indore,self_employed_non_professional,Consumer durables,15.76,,2026-02-25
RET-006931,RET-006931,Naveen Murthy,Naveen Murthy,UWRFF4225Y,9285033786,naveen6931@gmail.com,M,29,1997-05-09,721,721,161884,230000,230000,24,17821,gold_loan,gold_loan,Pune,salaried,Home renovation,13.4,,2024-03-21
RET-006932,RET-006932,Naomi Menon,Naomi Menon,PDPQF1347L,9520899125,naomi6932@yahoo.co.in,F,35,1991-06-01,853,853,343627,600000,600000,48,49850,auto_loan,auto_loan,Hyderabad,salaried,Consumer durables,17.62,,2024-11-11
RET-006933,RET-006933,Aazeen Sohal,Aazeen Sohal,IEDPA1852W,9766433966,aazeen6933@rediffmail.com,F,57,1969-09-09,872,872,38772,1600000,1600000,12,12527,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Home renovation,17.77,,2025-01-13
RET-006934,RET-006934,Meghna Kang,Meghna Kang,FCZBU1779W,9181076568,meghna6934@yahoo.co.in,F,30,1996-06-03,854,854,138970,100000,100000,24,42980,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Education,17.59,,2024-03-05
RET-006935,RET-006935,Lavanya Kshirsagar,Lavanya Kshirsagar,VGGHD4689C,9546856864,lavanya6935@hotmail.com,F,54,1972-10-26,777,777,119424,4400000,4400000,300,6679,home_loan,home_loan,Delhi,self_employed_professional,Debt consolidation,11.43,ready_to_move,2024-12-07
RET-006936,RET-006936,Sudhir Raval,Sudhir Raval,LMYSO9853U,9116488999,sudhir6936@hotmail.com,O,32,1994-06-01,673,673,41143,2300000,2300000,24,376,personal_loan,personal_loan,Bengaluru,self_employed_professional,Home renovation,14.26,,2024-03-22
RET-006937,RET-006937,Aachal Shetty,Aachal Shetty,PQSYE2692G,9236369157,aachal6937@outlook.com,O,59,1967-08-05,783,783,36694,6400000,6400000,180,786,home_loan,home_loan,Chennai,salaried,Education,17.64,under_construction,2024-05-06
RET-006938,RET-006938,Akanksha Godara,Akanksha Godara,ZHKJW6908U,9242045751,akanksha6938@outlook.com,O,26,2000-03-28,722,722,41685,4300000,4300000,180,9986,home_loan,home_loan,Pune,self_employed_non_professional,Consumer durables,10.96,ready_to_move,2024-10-14
RET-006939,RET-006939,Vidya Iyengar,Vidya Iyengar,ELJJW6024B,9774677224,vidya6939@yahoo.co.in,O,33,1993-10-19,842,842,33821,1000000,1000000,180,631,home_loan,home_loan,Ahmedabad,self_employed_non_professional,Home appliances,10.97,ready_to_move,2024-06-30
RET-006940,RET-006940,Kiran Pereira,Kiran Pereira,LRFYB5878R,9674767315,kiran6940@yahoo.co.in,F,57,1969-09-25,870,870,50840,4700000,4700000,240,7880,home_loan,home_loan,Mumbai,salaried,Home renovation,11.03,under_construction,2024-08-16
RET-006941,RET-006941,Amrita Ranade,Amrita Ranade,JMLFE9086W,9233571816,amrita6941@outlook.com,O,32,1994-02-14,823,823,101337,1000000,1000000,48,16241,personal_loan,personal_loan,Hyderabad,salaried,Medical emergency,17.26,,2025-09-25
RET-006942,RET-006942,Pankaj Shukla,Pankaj Shukla,DEQKB4572M,9704149152,pankaj6942@rediffmail.com,M,26,2000-05-01,600,600,231775,700000,700000,48,20867,auto_loan,auto_loan,Jaipur,salaried,Wedding,14.8,,2025-12-14
RET-006943,RET-006943,Sacchit Gowda,Sacchit Gowda,QQXNI9215P,9972008680,sacchit6943@hotmail.com,F,34,1992-08-08,773,773,79393,600000,600000,12,16025,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Wedding,13.29,,2024-06-09
RET-006944,RET-006944,Rachna Bhati,Rachna Bhati,NHSXU9328H,9256279719,rachna6944@yahoo.co.in,M,50,1976-08-17,717,717,42605,500000,500000,12,6330,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Vehicle purchase,17.69,,2025-07-12
RET-006945,RET-006945,Raunak Datar,Raunak Datar,ZYCLU2018Q,9433179497,raunak6945@gmail.com,M,24,2002-08-18,675,675,83054,5600000,5600000,180,16338,home_loan,home_loan,Bengaluru,salaried,Home renovation,17.61,ready_to_move,2024-06-26
RET-006946,RET-006946,Puja Joshi,Puja Joshi,CTYVJ5542R,9150486797,puja6946@yahoo.co.in,O,23,2003-07-01,872,872,211676,300000,300000,12,16578,personal_loan,personal_loan,Kolkata,salaried,Wedding,12.71,,2025-05-19
RET-006947,RET-006947,Vikram Hariharan,Vikram Hariharan,VVEEH5308U,9804275096,vikram6947@rediffmail.com,F,43,1983-03-27,741,741,94771,4900000,4900000,300,30715,home_loan,home_loan,Bengaluru,self_employed_non_professional,Vehicle purchase,9.82,ready_to_move,2025-09-29
RET-006948,RET-006948,Payal Arora,Payal Arora,NVBVU5565B,9533527895,payal6948@gmail.com,F,58,1968-07-14,776,776,31444,1700000,1700000,48,8032,personal_loan,personal_loan,Bengaluru,salaried,Medical emergency,17.31,,2024-12-14
RET-006949,RET-006949,Prashanth Muthusamy,Prashanth Muthusamy,DVEEI8574R,9116828641,prashanth6949@gmail.com,O,30,1996-05-27,897,897,128868,2300000,2300000,24,24318,personal_loan,personal_loan,Chennai,self_employed_non_professional,Education,17.65,,2025-05-20
RET-006950,RET-006950,Mohan Aiyar,Mohan Aiyar,OFGVJ5873L,9820822324,mohan6950@rediffmail.com,M,34,1992-02-05,694,694,116500,1200000,1200000,48,36825,auto_loan,auto_loan,Bengaluru,self_employed_professional,Wedding,10.6,,2025-03-18
RET-006951,RET-006951,Aadhvik Thirumeni,Aadhvik Thirumeni,MTPJB6212I,9519954987,aadhvik6951@rediffmail.com,M,51,1975-05-26,711,711,333267,600000,600000,36,83100,personal_loan,personal_loan,Ahmedabad,self_employed_non_professional,Education,14.7,,2025-03-04
RET-006952,RET-006952,Yogesh Nair,Yogesh Nair,QCPYL7150A,9499812919,yogesh6952@hotmail.com,M,31,1995-05-17,704,704,34144,7500000,7500000,180,1715,home_loan,home_loan,Hyderabad,self_employed_professional,Debt consolidation,10.29,ready_to_move,2025-06-13
RET-006953,RET-006953,Sanjay Rajput,Sanjay Rajput,GRIKI4517X,9488055816,sanjay6953@gmail.com,O,34,1992-06-16,892,892,120475,2000000,2000000,24,22273,personal_loan,personal_loan,Ahmedabad,salaried,Home renovation,9.85,,2024-09-12
RET-006954,RET-006954,Nimisha Sandhu,Nimisha Sandhu,FVTQP2747H,9142851519,nimisha6954@rediffmail.com,F,48,1978-02-22,820,820,144844,1900000,1900000,240,20083,home_loan,home_loan,Ahmedabad,self_employed_non_professional,Personal expenses,16.93,under_construction,2025-09-08
RET-006955,RET-006955,Pranjal Krishnamurthy,Pranjal Krishnamurthy,HGNEP2487B,9630323785,pranjal6955@outlook.com,M,51,1975-01-18,767,767,23350,6100000,6100000,120,1081,home_loan,home_loan,Bengaluru,salaried,Wedding,10.17,ready_to_move,2025-01-27
RET-006956,RET-006956,Adesh Reddy,Adesh Reddy,TZJVI8811N,9686721006,adesh6956@rediffmail.com,M,31,1995-10-26,585,585,129986,700000,700000,36,23236,personal_loan,personal_loan,Delhi,self_employed_professional,Consumer durables,12.11,,2026-01-10
RET-006957,RET-006957,Govind Datar,Govind Datar,TLGCF9436A,9578204588,govind6957@outlook.com,F,33,1993-05-24,787,787,131086,4700000,4700000,120,16887,home_loan,home_loan,Surat,salaried,Education,11.45,under_construction,2025-02-02
RET-006958,RET-006958,Pavan Mane,Pavan Mane,VBBVG2902K,9354179148,pavan6958@hotmail.com,F,23,2003-03-12,751,751,146267,6700000,6700000,300,37834,home_loan,home_loan,Delhi,self_employed_non_professional,Vehicle purchase,12.98,under_construction,2024-12-19
RET-006959,RET-006959,Aahan Dubey,Aahan Dubey,HAQXQ1231S,9490199641,aahan6959@gmail.com,O,53,1973-10-21,847,847,107374,2300000,2300000,48,19877,personal_loan,personal_loan,Delhi,self_employed_professional,Education,10.65,,2024-11-01
RET-006960,RET-006960,Ishaan Krishnamurthy,Ishaan Krishnamurthy,SHZKD9430J,9350569628,ishaan6960@gmail.com,F,31,1995-12-17,872,872,190812,1200000,1200000,72,21463,auto_loan,auto_loan,Kolkata,self_employed_professional,Travel,17.15,,2025-03-29
RET-006961,RET-006961,Jatin Mondal,Jatin Mondal,WGRPA8511A,9136670458,jatin6961@outlook.com,F,22,2004-10-10,717,717,178814,2200000,2200000,48,38894,personal_loan,personal_loan,Chennai,self_employed_non_professional,Home appliances,14.51,,2024-11-30
RET-006962,RET-006962,Amarjeet Dhillon,Amarjeet Dhillon,DXQSX8461A,9819831954,amarjeet6962@hotmail.com,F,60,1966-04-20,789,789,111286,180000,180000,12,26057,gold_loan,gold_loan,Chennai,self_employed_professional,Business expansion,14.66,,2025-06-28
RET-006963,RET-006963,Nandini Dwivedi,Nandini Dwivedi,SVFPG8179F,9898397443,nandini6963@rediffmail.com,F,41,1985-06-26,755,755,115342,2200000,2200000,36,23552,personal_loan,personal_loan,Ahmedabad,self_employed_professional,Wedding,16.95,,2025-05-25
RET-006964,RET-006964,Meghana Bajpai,Meghana Bajpai,ZBFHX3344X,9726704411,meghana6964@gmail.com,F,59,1967-07-14,768,768,81471,4000000,4000000,120,3647,home_loan,home_loan,Delhi,self_employed_professional,Medical emergency,15.01,ready_to_move,2024-11-05
RET-006965,RET-006965,Dheeraj Modi,Dheeraj Modi,HRZST8908H,9661816145,dheeraj6965@yahoo.co.in,O,22,2004-03-15,813,813,32788,2300000,2300000,120,2346,home_loan,home_loan,Bengaluru,self_employed_professional,Medical emergency,15.32,ready_to_move,2024-07-06
RET-006966,RET-006966,Shashi Venkataraman,Shashi Venkataraman,SJQQT6176T,9114650382,shashi6966@outlook.com,F,42,1984-08-05,723,723,110759,300000,300000,36,32339,auto_loan,auto_loan,Jaipur,salaried,Education,18.38,,2025-06-08
RET-006967,RET-006967,Disha Kumar,Disha Kumar,UFXHH7272O,9584420658,disha6967@gmail.com,F,29,1997-07-22,801,801,164103,300000,300000,12,35125,personal_loan,personal_loan,Indore,self_employed_non_professional,Education,13.41,,2025-04-15
RET-006968,RET-006968,Amarjeet Duraisamy,Amarjeet Duraisamy,ICGRE9686K,9132463373,amarjeet6968@rediffmail.com,O,39,1987-06-14,889,889,127480,210000,210000,6,29148,gold_loan,gold_loan,Bengaluru,self_employed_professional,Business expansion,10.02,,2025-07-11
RET-006969,RET-006969,Aashna Roy,Aashna Roy,CTBJQ4365O,9302873104,aashna6969@gmail.com,O,49,1977-11-22,853,853,266949,2500000,2500000,24,75865,personal_loan,personal_loan,Bengaluru,salaried,Home renovation,16.67,,2024-12-10
RET-006970,RET-006970,Shruti Agrawal,Shruti Agrawal,TCGHU4665W,9782291266,shruti6970@hotmail.com,O,47,1979-05-16,796,796,49718,6800000,6800000,300,13195,home_loan,home_loan,Chennai,self_employed_non_professional,Home renovation,9.56,ready_to_move,2024-04-26
RET-006971,RET-006971,Tarun Chandrasekaran,Tarun Chandrasekaran,CMAIG9728T,9399595328,tarun6971@hotmail.com,F,44,1982-11-09,873,873,58017,500000,500000,60,12772,personal_loan,personal_loan,Mumbai,salaried,Personal expenses,14.54,,2025-06-26
RET-006972,RET-006972,Saanvi Bhosale,Saanvi Bhosale,WIQLW3811W,9437461094,saanvi6972@hotmail.com,F,42,1984-03-18,788,788,63209,2000000,2000000,180,6428,home_loan,home_loan,Delhi,salaried,Solar panel installation,16.35,under_construction,2024-06-05
RET-006973,RET-006973,Nilesh Monteiro,Nilesh Monteiro,FENQN2033T,9326542037,nilesh6973@gmail.com,M,36,1990-12-16,845,845,61400,200000,200000,48,9592,personal_loan,personal_loan,Indore,salaried,Travel,12.34,,2025-08-27
RET-006974,RET-006974,Sacchit Aiyar,Sacchit Aiyar,LZHZG6899Y,9365231154,sacchit6974@rediffmail.com,M,23,2003-04-16,859,859,107345,400000,400000,24,11356,personal_loan,personal_loan,Mumbai,salaried,Medical emergency,14.78,,2024-07-13
RET-006975,RET-006975,Zubair Randhawa,Zubair Randhawa,XOMHV8369P,9217177332,zubair6975@hotmail.com,M,41,1985-11-19,638,638,80047,1000000,1000000,36,7319,auto_loan,auto_loan,Bengaluru,self_employed_professional,Debt consolidation,14.74,,2025-04-25
RET-006976,RET-006976,Nandini Kamath,Nandini Kamath,IGAMO9583K,9539410940,nandini6976@outlook.com,F,50,1976-02-14,836,836,50044,2300000,2300000,48,3668,personal_loan,personal_loan,Coimbatore,self_employed_non_professional,Home renovation,18.29,,2024-10-12
RET-006977,RET-006977,Aanal Kang,Aanal Kang,OOKSN1111C,9609221825,aanal6977@gmail.com,O,25,2001-06-06,605,605,70030,1300000,1300000,36,2000,auto_loan,auto_loan,Bengaluru,salaried,Medical emergency,14.78,,2024-09-21
RET-006978,RET-006978,Yamuna Thorat,Yamuna Thorat,SSHML9418J,9273245234,yamuna6978@hotmail.com,M,34,1992-04-05,776,776,56678,7600000,7600000,300,3608,home_loan,home_loan,Hyderabad,self_employed_professional,Travel,10.32,under_construction,2024-09-21
RET-006979,RET-006979,Gunjan Rathore,Gunjan Rathore,UWIJI6911G,9423261220,gunjan6979@hotmail.com,O,43,1983-01-22,767,767,121394,2800000,2800000,120,1303,home_loan,home_loan,Indore,salaried,Medical emergency,17.79,ready_to_move,2025-07-24
RET-006980,RET-006980,Uday Sundaram,Uday Sundaram,CQNLG5324X,9853836409,uday6980@hotmail.com,M,60,1966-03-02,778,778,59538,4900000,4900000,180,13084,home_loan,home_loan,Bengaluru,self_employed_non_professional,Vehicle purchase,12.97,ready_to_move,2024-09-19
RET-006981,RET-006981,Payal Gawde,Payal Gawde,HTAKS4413Z,9304792111,payal6981@outlook.com,O,41,1985-06-13,722,722,80241,1700000,1700000,72,15254,auto_loan,auto_loan,Hyderabad,self_employed_professional,Business expansion,13.67,,2024-10-28
RET-006982,RET-006982,Komal Patil,Komal Patil,WXEXR8672X,9656019624,komal6982@rediffmail.com,F,30,1996-06-08,642,642,51941,2400000,2400000,36,13977,personal_loan,personal_loan,Bengaluru,self_employed_professional,Debt consolidation,16.08,,2025-04-26
RET-006983,RET-006983,Sumanth D'Souza,Sumanth D'Souza,BLONV9688V,9592204717,sumanth6983@yahoo.co.in,O,39,1987-12-22,725,725,216756,1200000,1200000,36,48634,auto_loan,auto_loan,Bengaluru,salaried,Medical emergency,16.61,,2025-03-14
RET-006984,RET-006984,Prasanna Chaudhury,Prasanna Chaudhury,DGRWI1195D,9198104291,prasanna6984@gmail.com,O,25,2001-03-01,776,776,22940,1100000,1100000,120,4402,home_loan,home_loan,Delhi,self_employed_non_professional,Business expansion,12.59,ready_to_move,2024-11-04
RET-006985,RET-006985,Aditya Srivastava,Aditya Srivastava,QIRQW3870W,9909825005,aditya6985@hotmail.com,M,23,2003-06-19,724,724,126269,2000000,2000000,36,15474,auto_loan,auto_loan,Chennai,self_employed_professional,Debt consolidation,13.1,,2025-01-23
RET-006986,RET-006986,Anshul Sekhon,Anshul Sekhon,KSRII6359Z,9330746069,anshul6986@yahoo.co.in,O,27,1999-04-26,787,787,130144,2400000,2400000,12,25698,personal_loan,personal_loan,Chennai,self_employed_professional,Business expansion,9.93,,2024-04-23
RET-006987,RET-006987,Tushita Nijjar,Tushita Nijjar,MREDL2710B,9160877109,tushita6987@yahoo.co.in,F,29,1997-11-12,664,664,34737,500000,500000,48,7651,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Consumer durables,13.13,,2025-08-03
RET-006988,RET-006988,Geetha Ramasamy,Geetha Ramasamy,DJGYQ7363G,9298564857,geetha6988@gmail.com,F,26,2000-07-27,772,772,60924,3400000,3400000,180,8006,home_loan,home_loan,Bengaluru,self_employed_professional,Personal expenses,16.98,ready_to_move,2024-08-08
RET-006989,RET-006989,Gunjan Sequeira,Gunjan Sequeira,LMAZP9642U,9119038774,gunjan6989@hotmail.com,F,25,2001-04-12,898,898,24433,3500000,3500000,300,4757,home_loan,home_loan,Ahmedabad,salaried,Debt consolidation,12.16,ready_to_move,2024-07-10
RET-006990,RET-006990,Aahan Kale,Aahan Kale,MGGQI5337K,9968448105,aahan6990@gmail.com,F,55,1971-08-04,653,653,116557,400000,400000,36,20876,auto_loan,auto_loan,Hyderabad,salaried,Debt consolidation,15.33,,2025-11-25
RET-006991,RET-006991,Swara Singh,Swara Singh,EVRDF8997W,9785029421,swara6991@hotmail.com,O,41,1985-02-11,617,617,42583,900000,900000,120,8039,education_loan,education_loan,Hyderabad,self_employed_non_professional,Medical emergency,12.71,,2024-09-17
RET-006992,RET-006992,Samir Sen,Samir Sen,RPWUD7718E,9272300100,samir6992@outlook.com,F,46,1980-02-09,883,883,24949,2800000,2800000,240,2038,home_loan,home_loan,Bengaluru,self_employed_professional,Consumer durables,11.87,ready_to_move,2025-02-28
RET-006993,RET-006993,Karthik Pandya,Karthik Pandya,HUOZZ6900F,9581560009,karthik6993@outlook.com,O,29,1997-05-14,888,888,61347,900000,900000,84,14958,education_loan,education_loan,Hyderabad,self_employed_professional,Education,13.25,,2024-12-06
