id,application_id,name,business_name,pan,gstin,mobile,email,promoter_name,promoter_cibil_score,cibil,annual_turnover,turnover,loan_amt,loan_amount_requested,business_vintage_years,vintage,type,loan_type,collateral,collateral_value,city,industry,loan_purpose,created
SME-008784,SME-008784,Green Software Group Associates,Green Software Group Associates,JGFFH8180S,36JGFFH7166FZN,9476992413,green8784@yahoo.co.in,Ashwini Fernandes,749,749,4400000,4400000,2100000,2100000,3,3,term_loan,term_loan,3250000.0,3250000.0,Hyderabad,Manufacturing,Export financing,2025-01-01
SME-008785,SME-008785,One Digital National Pvt Ltd,One Digital National Pvt Ltd,HXWGC8517P,33HXWGC7104IZC,9317976466,one8785@hotmail.com,Chanchal Thorat,645,645,51500000,51500000,19800000,19800000,18,18,invoice_discounting,invoice_discounting,0,0,Chennai,IT / Software Services,Trade finance,2025-09-23
SME-008786,SME-008786,Jain Enterprises National OPC Pvt Ltd,Jain Enterprises National OPC Pvt Ltd,KUXHC9802P,29KUXHC7592AZC,9193359982,jain8786@hotmail.com,Ruhi Murthy,760,760,5300000,5300000,2000000,2000000,12,12,invoice_discounting,invoice_discounting,0,0,Bengaluru,Manufacturing,Business expansion,2024-11-10
SME-008787,SME-008787,Keystone Metals Global Group,Keystone Metals Global Group,KVKZT6511Z,29KVKZT4224LZV,9250332767,keystone8787@yahoo.co.in,Aashna Tiwari,571,571,88600000,88600000,1900000,1900000,17,17,term_loan,term_loan,59690000.0,59690000.0,Bengaluru,Retail Trade,Working capital,2024-11-24
SME-008788,SME-008788,Sky Media National Pvt Ltd,Sky Media National Pvt Ltd,DNIVO9891X,19DNIVO3874LZI,9197937049,sky8788@outlook.com,Nagesh Pereira,746,746,5400000,5400000,2900000,2900000,20,20,term_loan,term_loan,5330000.0,5330000.0,Kolkata,IT / Software Services,Trade finance,2025-10-09
SME-008789,SME-008789,United Hospital Group Pvt Ltd,United Hospital Group Pvt Ltd,LUUGT4308J,07LUUGT2564CZR,9314284466,united8789@gmail.com,Shaily Paul,885,885,58600000,58600000,12500000,12500000,21,21,invoice_discounting,invoice_discounting,0,0,Delhi,Automobile Components,Trade finance,2025-01-26
SME-008790,SME-008790,Navadurga Logistics National Co-op,Navadurga Logistics National Co-op,VTJQB8057X,29VTJQB9881JZB,9843519797,navadurga8790@gmail.com,Aaira Gopalakrishnan,699,699,85900000,85900000,25700000,25700000,5,5,equipment_finance,equipment_finance,122470000.0,122470000.0,Bengaluru,Food Processing,Machinery purchase,2024-08-07
SME-008791,SME-008791,Indra Projects Global Pvt Ltd,Indra Projects Global Pvt Ltd,FNLMI5080E,29FNLMI1260SZR,9153396704,indra8791@yahoo.co.in,Kumar Subramaniam,781,781,13000000,13000000,1100000,1100000,6,6,equipment_finance,equipment_finance,18370000.0,18370000.0,Bengaluru,Retail Trade,Trade finance,2024-08-04
SME-008792,SME-008792,Zest Accessories International OPC Pvt Ltd,Zest Accessories International OPC Pvt Ltd,LMKXI4536B,24LMKXI7761DZW,9704697164,zest8792@rediffmail.com,Arjun Sohal,723,723,12600000,12600000,7400000,7400000,7,7,project_finance,project_finance,11850000.0,11850000.0,Surat,Textiles & Garments,Technology upgrade,2025-06-06
SME-008793,SME-008793,Dharma Logistics International Pvt Ltd,Dharma Logistics International Pvt Ltd,RQZKS3413U,29RQZKS2353AZU,9164295940,dharma8793@hotmail.com,Nikita Sisodia,729,729,31200000,31200000,11600000,11600000,9,9,equipment_finance,equipment_finance,27040000.0,27040000.0,Bengaluru,Pharmaceuticals,Business expansion,2025-04-20
SME-008794,SME-008794,Pacific Pharmaceuticals Group Group,Pacific Pharmaceuticals Group Group,PSKAS9911T,36PSKAS3862ZZY,9643912283,pacific8794@hotmail.com,Sandeep Raval,758,758,15200000,15200000,4500000,4500000,16,16,term_loan,term_loan,10950000.0,10950000.0,Hyderabad,Manufacturing,Export financing,2025-07-02
SME-008795,SME-008795,Crest International International Co-op,Crest International International Co-op,XAKOA6589D,29XAKOA3759NZR,9884449411,crest8795@gmail.com,Adhira Rao,712,712,25700000,25700000,4400000,4400000,15,15,term_loan,term_loan,12670000.0,12670000.0,Bengaluru,Construction,Invoice financing,2025-07-18
SME-008796,SME-008796,Delta Packaging Global LLP,Delta Packaging Global LLP,HZQTA5572X,33HZQTA6170CZG,9272733077,delta8796@yahoo.co.in,Esha Venkatesan,716,716,6900000,6900000,3900000,3900000,8,8,term_loan,term_loan,5080000.0,5080000.0,Chennai,Food Processing,Project finance,2025-07-25
SME-008797,SME-008797,Savita Infotech National Pvt Ltd,Savita Infotech National Pvt Ltd,YTHXR1137B,29YTHXR2702QZK,9420725590,savita8797@gmail.com,Aanya Pai,686,686,5400000,5400000,1400000,1400000,5,5,working_capital,working_capital,0,0,Bengaluru,Textiles & Garments,Shop renovation,2024-04-10
SME-008798,SME-008798,Landmark Alloys India Associates,Landmark Alloys India Associates,FZMGF2580Q,24FZMGF9643HZT,9296274253,landmark8798@gmail.com,Disha George,685,685,3600000,3600000,2000000,2000000,18,18,working_capital,working_capital,0,0,Surat,Manufacturing,Capacity expansion,2024-07-05
SME-008799,SME-008799,Golden Pharmaceuticals International & Co,Golden Pharmaceuticals International & Co,YOLAS3991B,07YOLAS5964UZP,9288129352,golden8799@outlook.com,Mitali Chopra,779,779,39300000,39300000,4700000,4700000,18,18,equipment_finance,equipment_finance,30750000.0,30750000.0,Delhi,Textiles & Garments,Business expansion,2024-12-02
SME-008800,SME-008800,Pragati Chemicals National Associates,Pragati Chemicals National Associates,LTDNJ3704T,29LTDNJ8006KZK,9805685755,pragati8800@rediffmail.com,Kiran Awasthi,722,722,12200000,12200000,7200000,7200000,22,22,invoice_discounting,invoice_discounting,0,0,Bengaluru,IT / Software Services,Export financing,2025-08-26
SME-008801,SME-008801,Premier Exports International OPC Pvt Ltd,Premier Exports International OPC Pvt Ltd,MYNKD2699M,36MYNKD2817PZJ,9907478754,premier8801@outlook.com,Sunil Savarkar,769,769,93900000,93900000,51900000,51900000,18,18,working_capital,working_capital,0,0,Hyderabad,Textiles & Garments,Inventory purchase,2024-05-16
SME-008802,SME-008802,Western Plastics India Group,Western Plastics India Group,EDZFG8384R,33EDZFG1209LZX,9650341265,western8802@rediffmail.com,Girish Sekhon,565,565,89400000,89400000,40300000,40300000,3,3,working_capital,working_capital,0,0,Chennai,Textiles & Garments,Technology upgrade,2024-06-22
SME-008803,SME-008803,Star Castings International OPC Pvt Ltd,Star Castings International OPC Pvt Ltd,GBSGK8115L,29GBSGK1414WZA,9488015520,star8803@outlook.com,Namita Ahlawat,895,895,72900000,72900000,5400000,5400000,22,22,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Business expansion,2024-04-04
SME-008804,SME-008804,Venture Robotics Global Pvt Ltd,Venture Robotics Global Pvt Ltd,MBKIF9220X,29MBKIF9601LZL,9751206671,venture8804@outlook.com,Ramesh Khanna,714,714,8900000,8900000,3300000,3300000,12,12,working_capital,working_capital,0,0,Bengaluru,Hospitality,Capacity expansion,2024-11-30
SME-008805,SME-008805,Infinity Garments India Pvt Ltd,Infinity Garments India Pvt Ltd,NKJLH4574D,27NKJLH3218UZA,9630299193,infinity8805@yahoo.co.in,Advaith Ganguly,756,756,4900000,4900000,1100000,1100000,3,3,working_capital,working_capital,0,0,Mumbai,Retail Trade,Technology upgrade,2024-11-18
SME-008806,SME-008806,Saraswati Pharmaceuticals India Pvt Ltd,Saraswati Pharmaceuticals India Pvt Ltd,VCRMQ4449W,29VCRMQ6754VZH,9471427861,saraswati8806@rediffmail.com,Amarjeet Deol,869,869,3100000,3100000,1700000,1700000,11,11,project_finance,project_finance,3960000.0,3960000.0,Bengaluru,IT / Software Services,Export financing,2024-03-31
SME-008807,SME-008807,Horizon Manufacturing India Co-op,Horizon Manufacturing India Co-op,YNWIH1982F,07YNWIH6897QZD,9801791437,horizon8807@yahoo.co.in,Vaishnavi Banerjee,585,585,5300000,5300000,500000,500000,18,18,equipment_finance,equipment_finance,2520000.0,2520000.0,Delhi,Pharmaceuticals,Inventory purchase,2024-12-14
SME-008808,SME-008808,Superior Infotech Global Co-op,Superior Infotech Global Co-op,BZIUQ4101Y,29BZIUQ6944EZG,9261963735,superior8808@yahoo.co.in,Ranjith Pereira,768,768,2600000,2600000,1000000,1000000,12,12,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Inventory purchase,2025-09-27
SME-008809,SME-008809,Mahindra Motors Global Pvt Ltd,Mahindra Motors Global Pvt Ltd,BIYVM3697S,29BIYVM5087KZJ,9408014968,mahindra8809@gmail.com,Gurpreet Ghosh,780,780,3400000,3400000,900000,900000,2,2,working_capital,working_capital,0,0,Bengaluru,Automobile Components,Export financing,2025-11-16
SME-008810,SME-008810,Kalpa Infrastructure Group Associates,Kalpa Infrastructure Group Associates,NQEXG4962E,36NQEXG6429SZR,9452665388,kalpa8810@rediffmail.com,Neha Sohal,686,686,11700000,11700000,1400000,1400000,16,16,invoice_discounting,invoice_discounting,0,0,Hyderabad,Construction,Working capital,2024-06-14
SME-008811,SME-008811,Celestial Agro National Pvt Ltd,Celestial Agro National Pvt Ltd,SEBGD5790T,24SEBGD7874DZU,9575249917,celestial8811@outlook.com,Kunal Awasthi,610,610,63200000,63200000,13400000,13400000,8,8,project_finance,project_finance,57000000.0,57000000.0,Ahmedabad,Healthcare,Working capital,2024-08-26
SME-008812,SME-008812,Metro Power Group & Co,Metro Power Group & Co,URILU6768Q,29URILU3593PZK,9329113282,metro8812@yahoo.co.in,Preeti Dey,730,730,2200000,2200000,800000,800000,22,22,invoice_discounting,invoice_discounting,0,0,Bengaluru,Manufacturing,Machinery purchase,2024-07-07
SME-008813,SME-008813,Vega Plastics National Pvt Ltd,Vega Plastics National Pvt Ltd,FKRCV2309V,29FKRCV1112LZL,9291175017,vega8813@rediffmail.com,Pavan Natarajan,749,749,4400000,4400000,2300000,2300000,11,11,project_finance,project_finance,3750000.0,3750000.0,Bengaluru,Automobile Components,Business expansion,2024-05-10
SME-008814,SME-008814,Guru Robotics National Group,Guru Robotics National Group,NZTUP3716G,27NZTUP8673CZV,9966817269,guru8814@yahoo.co.in,Zubaida Gill,584,584,64800000,64800000,6500000,6500000,17,17,working_capital,working_capital,0,0,Mumbai,IT / Software Services,New branch setup,2025-10-08
SME-008815,SME-008815,Chandra Textiles Global Co-op,Chandra Textiles Global Co-op,GVSRI6555B,27GVSRI7778SZV,9365210129,chandra8815@gmail.com,Aarav Pandya,665,665,13200000,13200000,5000000,5000000,22,22,working_capital,working_capital,0,0,Mumbai,Textiles & Garments,New branch setup,2024-11-18
SME-008816,SME-008816,Omega Robotics International & Co,Omega Robotics International & Co,SJBYX8046U,29SJBYX8228PZP,9899155432,omega8816@yahoo.co.in,Vishnu Godara,764,764,20900000,20900000,10100000,10100000,14,14,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Trade finance,2025-05-18
SME-008817,SME-008817,Savita Manufacturing Group Group,Savita Manufacturing Group Group,FQBIK4985O,24FQBIK7827EZO,9388545639,savita8817@rediffmail.com,Radhika Verma,605,605,2000000,2000000,800000,800000,21,21,working_capital,working_capital,0,0,Ahmedabad,Textiles & Garments,Capacity expansion,2026-01-08
SME-008818,SME-008818,First Infrastructure Global Pvt Ltd,First Infrastructure Global Pvt Ltd,ZDYUP5340R,24ZDYUP6961XZO,9155980048,first8818@gmail.com,Prashanth Ganesan,805,805,6900000,6900000,1700000,1700000,11,11,term_loan,term_loan,3690000.0,3690000.0,Surat,IT / Software Services,Project finance,2025-03-09
SME-008819,SME-008819,Silicon Software India OPC Pvt Ltd,Silicon Software India OPC Pvt Ltd,CNMIW3456E,29CNMIW9002GZZ,9995135857,silicon8819@outlook.com,Kumar Thorat,734,734,3700000,3700000,1100000,1100000,14,14,term_loan,term_loan,2500000.0,2500000.0,Bengaluru,Textiles & Garments,Capacity expansion,2024-05-05
SME-008820,SME-008820,Vega Labs National OPC Pvt Ltd,Vega Labs National OPC Pvt Ltd,VRLOS3402K,29VRLOS1115VZG,9168752321,vega8820@yahoo.co.in,Devika Balakrishnan,620,620,9800000,9800000,5700000,5700000,21,21,equipment_finance,equipment_finance,14410000.0,14410000.0,Bengaluru,Pharmaceuticals,Trade finance,2026-02-18
SME-008821,SME-008821,Elite Fashions International Group,Elite Fashions International Group,YNGKO7903M,29YNGKO6037OZG,9547145583,elite8821@hotmail.com,Pallak Saini,765,765,5400000,5400000,1700000,1700000,16,16,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Technology upgrade,2025-09-06
SME-008822,SME-008822,Vajra Advertising National Pvt Ltd,Vajra Advertising National Pvt Ltd,BUMST8726M,07BUMST1510MZC,9666286035,vajra8822@yahoo.co.in,Krishnan Thirumeni,743,743,91400000,91400000,50400000,50400000,4,4,term_loan,term_loan,123560000.0,123560000.0,Delhi,Manufacturing,Export financing,2025-12-14
SME-008823,SME-008823,Peak Services Group OPC Pvt Ltd,Peak Services Group OPC Pvt Ltd,FLEWN6060P,29FLEWN1650PZD,9415447735,peak8823@outlook.com,Rupesh Tiwari,798,798,18300000,18300000,7900000,7900000,3,3,equipment_finance,equipment_finance,19010000.0,19010000.0,Bengaluru,Textiles & Garments,Capacity expansion,2025-03-21
SME-008824,SME-008824,Titan Constructions India Pvt Ltd,Titan Constructions India Pvt Ltd,KFJFW5938Y,36KFJFW1191MZE,9397431834,titan8824@hotmail.com,Advaith Shukla,790,790,12700000,12700000,4300000,4300000,10,10,invoice_discounting,invoice_discounting,0,0,Hyderabad,Automobile Components,New branch setup,2025-01-13
SME-008825,SME-008825,Prakash Electronics International Group,Prakash Electronics International Group,XJTEK8407R,29XJTEK9342HZP,9313876135,prakash8825@gmail.com,Zara Gupta,839,839,1900000,1900000,900000,900000,15,15,term_loan,term_loan,1100000.0,1100000.0,Bengaluru,Retail Trade,Machinery purchase,2024-09-19
SME-008826,SME-008826,One Robotics National Co-op,One Robotics National Co-op,KLSFI6887O,29KLSFI4251IZB,9897060569,one8826@gmail.com,Usha Waghmare,796,796,17000000,17000000,1900000,1900000,4,4,project_finance,project_finance,21200000.0,21200000.0,Bengaluru,IT / Software Services,Working capital,2025-01-23
SME-008827,SME-008827,Rajendra International Group OPC Pvt Ltd,Rajendra International Group OPC Pvt Ltd,YARSD9948D,29YARSD6155HZE,9443633396,rajendra8827@outlook.com,Nisha Singh,564,564,2900000,2900000,1200000,1200000,16,16,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Trade finance,2025-12-28
SME-008828,SME-008828,Pragati Pharmaceuticals Group Pvt Ltd,Pragati Pharmaceuticals Group Pvt Ltd,TRLSC3098M,27TRLSC4600NZL,9368934087,pragati8828@hotmail.com,Rohini Iyer,599,599,2100000,2100000,500000,500000,9,9,equipment_finance,equipment_finance,1070000.0,1070000.0,Mumbai,Food Processing,New branch setup,2025-01-15
SME-008829,SME-008829,Royal Builders Group Associates,Royal Builders Group Associates,UJPFQ1702S,07UJPFQ7513MZY,9746016845,royal8829@gmail.com,Yashwanth Fernandes,821,821,18000000,18000000,4500000,4500000,3,3,equipment_finance,equipment_finance,21760000.0,21760000.0,Delhi,Manufacturing,New branch setup,2025-07-04
SME-008830,SME-008830,Lotus Solutions Group Pvt Ltd,Lotus Solutions Group Pvt Ltd,GHPRL4138R,36GHPRL8699SZH,9150467880,lotus8830@yahoo.co.in,Karthik Gupta,859,859,4400000,4400000,1000000,1000000,2,2,term_loan,term_loan,3610000.0,3610000.0,Hyderabad,Manufacturing,Export financing,2024-10-19
SME-008831,SME-008831,Lotus Infotech Global OPC Pvt Ltd,Lotus Infotech Global OPC Pvt Ltd,WCSJG9832M,07WCSJG7175KZM,9916054116,lotus8831@outlook.com,Tejaswi Ganguly,707,707,20400000,20400000,4500000,4500000,16,16,working_capital,working_capital,0,0,Delhi,E-commerce,Trade finance,2025-01-24
SME-008832,SME-008832,Crown Consultancy India Group,Crown Consultancy India Group,PHQKZ1590V,07PHQKZ7324PZH,9359133456,crown8832@rediffmail.com,Juhi Malhotra,782,782,4300000,4300000,1500000,1500000,17,17,working_capital,working_capital,0,0,Delhi,IT / Software Services,Machinery purchase,2024-07-16
SME-008833,SME-008833,Akshara Textiles India Associates,Akshara Textiles India Associates,IOXUR8176L,27IOXUR5727SZU,9250446484,akshara8833@yahoo.co.in,Shiva Kapoor,639,639,20800000,20800000,3800000,3800000,18,18,term_loan,term_loan,14500000.0,14500000.0,Mumbai,IT / Software Services,Trade finance,2024-11-15
SME-008834,SME-008834,Raj Electricals International & Co,Raj Electricals International & Co,TEJSN8373L,29TEJSN8087EZF,9485406079,raj8834@outlook.com,Juhi Nair,810,810,4200000,4200000,2100000,2100000,11,11,equipment_finance,equipment_finance,2460000.0,2460000.0,Bengaluru,Textiles & Garments,Export financing,2024-04-13
SME-008835,SME-008835,Saraswati Fabrics National & Co,Saraswati Fabrics National & Co,LKPGH4394S,36LKPGH4341KZJ,9136616976,saraswati8835@outlook.com,Aarchi Khatri,758,758,94200000,94200000,21000000,21000000,12,12,invoice_discounting,invoice_discounting,0,0,Hyderabad,Healthcare,Shop renovation,2024-07-23
SME-008836,SME-008836,Malabar Studios Global Pvt Ltd,Malabar Studios Global Pvt Ltd,ZKRNQ2974U,27ZKRNQ6878UZX,9229907082,malabar8836@rediffmail.com,Vandana Modi,885,885,11100000,11100000,4500000,4500000,8,8,working_capital,working_capital,0,0,Mumbai,Manufacturing,Shop renovation,2026-03-01
SME-008837,SME-008837,Akshara Manufacturing National LLP,Akshara Manufacturing National LLP,XFJVB5048J,29XFJVB5155GZF,9557082851,akshara8837@gmail.com,Madhav Rao,750,750,3300000,3300000,1000000,1000000,13,13,working_capital,working_capital,0,0,Bengaluru,IT / Software Services,Machinery purchase,2024-05-18
SME-008838,SME-008838,Harmony Motors Group Pvt Ltd,Harmony Motors Group Pvt Ltd,VASUF9914F,29VASUF3712BZQ,9443108273,harmony8838@rediffmail.com,Aaryan Shinde,719,719,5600000,5600000,3300000,3300000,4,4,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Inventory purchase,2025-11-03
SME-008839,SME-008839,Global Electronics Group Co-op,Global Electronics Group Co-op,CMLSS6094J,23CMLSS6527IZX,9230458315,global8839@outlook.com,Pradeep Gawde,664,664,13700000,13700000,6800000,6800000,16,16,term_loan,term_loan,13450000.0,13450000.0,Bhopal,Steel & Metals,Export financing,2025-10-14
SME-008840,SME-008840,First Security Group Group,First Security Group Group,GJKPC5621R,29GJKPC8855RZA,9109982259,first8840@yahoo.co.in,Mrinal Chaudhury,899,899,48300000,48300000,16500000,16500000,9,9,working_capital,working_capital,0,0,Bengaluru,E-commerce,Project finance,2024-08-10
SME-008841,SME-008841,Ultra Pharmaceuticals International Associates,Ultra Pharmaceuticals International Associates,YBANK3218J,29YBANK7181NZL,9404203310,ultra8841@yahoo.co.in,Shikha More,705,705,12600000,12600000,4200000,4200000,8,8,term_loan,term_loan,6100000.0,6100000.0,Bengaluru,IT / Software Services,Machinery purchase,2025-05-18
SME-008842,SME-008842,Integrated Builders India Associates,Integrated Builders India Associates,EAWKW6588N,29EAWKW9827OZM,9240704928,integrated8842@rediffmail.com,Deepa Kang,792,792,4300000,4300000,2100000,2100000,10,10,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Shop renovation,2025-06-08
SME-008843,SME-008843,Celestial Pharmaceuticals Global Group,Celestial Pharmaceuticals Global Group,KFJHB3272U,29KFJHB2114JZP,9783616066,celestial8843@outlook.com,Sonam Malhotra,729,729,13700000,13700000,1800000,1800000,15,15,term_loan,term_loan,15410000.0,15410000.0,Bengaluru,Construction,Machinery purchase,2025-09-18
SME-008844,SME-008844,Zest Consultancy Group LLP,Zest Consultancy Group LLP,AXNIR4903M,07AXNIR8573TZC,9244354845,zest8844@gmail.com,Archana Chidambaram,640,640,4300000,4300000,1800000,1800000,3,3,working_capital,working_capital,0,0,Delhi,Real Estate,Trade finance,2025-07-08
SME-008845,SME-008845,Star Electronics India Pvt Ltd,Star Electronics India Pvt Ltd,XZSRM4556Q,27XZSRM1347RZZ,9748402057,star8845@rediffmail.com,Govind Sohal,805,805,71100000,71100000,3000000,3000000,16,16,term_loan,term_loan,95680000.0,95680000.0,Mumbai,Education,Export financing,2025-02-10
